time,stress,dose,strain,mean,sd
17.66666667,AMP,2.5,MC-SCFP3A,0.07633333333,0.002185812841
17.66666667,AMP,2.5,VIP205,0.092,0.005507570547
17.66666667,AMP,3,VIPdeltaRecA,0.792625,0.007643712402
17.66666667,AMP,4,VIPdeltaRecA,0.78625,0.01699973739
17.66666667,AMP,5,MC1061,0.03733333333,0.001201850425
17.66666667,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
17.66666667,AMP,5,VIPdeltaRecA,0.776125,0.01644627346
17.66666667,AMP,5,VIP205,0.08066666667,0.007666666667
17.66666667,Cd,0,MC1061,0.4933333333,0.005696002497
17.66666667,Cd,0,MC-SCFP3A,0.5836666667,0.0586211945
17.66666667,Cd,0,VIPdeltaRecA,0.791,0.02454248018
17.66666667,Cd,0,VIP205,0.939,0.02205296654
17.66666667,Cd,0.025,MC1061,0.4493333333,0.008353309391
17.66666667,Cd,0.025,MC-SCFP3A,0.4366666667,0.009837569709
17.66666667,Cd,0.025,VIP205,0.778,0.02335237318
17.66666667,Cd,0.05,MC1061,0.293,0.02138535324
17.66666667,Cd,0.05,MC-SCFP3A,0.282,0.016563011
17.66666667,Cd,0.05,VIPdeltaRecA,0.55325,0.01551583293
17.66666667,Cd,0.05,VIP205,0.529,0.003214550254
17.66666667,Cd,0.1,MC1061,0.4286666667,0.01634353423
17.66666667,Cd,0.1,MC-SCFP3A,0.2936666667,0.01724657776
17.66666667,Cd,0.1,VIPdeltaRecA,0.490625,0.005171824422
17.66666667,Cd,0.1,VIP205,0.3563333333,0.01489220527
17.66666667,Cd,0.15,MC1061,0.035,0.002081665999
17.66666667,Cd,0.15,MC-SCFP3A,0.03933333333,0.001201850425
17.66666667,Cd,0.15,VIPdeltaRecA,0.419125,0.02479374741
17.66666667,Cd,0.15,VIP205,0.023,0.002081665999
17.66666667,Cd,0.2,MC1061,0.016,0
17.66666667,Cd,0.2,MC-SCFP3A,0.03033333333,0.001452966315
17.66666667,Cd,0.2,VIPdeltaRecA,0.173375,0.04711495725
17.66666667,Cd,0.2,VIP205,0.02233333333,0.00202758751
17.66666667,Cd,0.25,MC1061,0.018,0.001
17.66666667,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
17.66666667,Cd,0.25,VIPdeltaRecA,0.0695,0.009602826965
17.66666667,Cd,0.25,VIP205,0.01966666667,0.0008819171037
17.66666667,Cd,0.3,VIPdeltaRecA,0.070375,0.01490438274
17.66666667,Cd,0.35,VIPdeltaRecA,0.055625,0.00293341281
17.66666667,Cd,0.4,VIPdeltaRecA,0.06325,0.005143477145
17.66666667,Cd,0.45,MC1061,0.02066666667,0.001452966315
17.66666667,Cd,0.45,MC-SCFP3A,0.01966666667,0.0003333333333
17.66666667,Cd,0.45,VIPdeltaRecA,0.1030625,0.02849889892
17.66666667,Cd,0.45,VIP205,0.02,0.0005773502692
18,AMP,0,MC1061,0.477,0.0112398102
18,AMP,0,MC-SCFP3A,0.4763333333,0.008987645842
18,AMP,0,VIPdeltaRecA,0.8736666667,0.04451716273
18,AMP,0,VIP205,0.8036666667,0.02854431253
18,AMP,0.25,MC1061,0.2323333333,0.006489307445
18,AMP,0.25,MC-SCFP3A,0.267,0.007023769169
18,AMP,0.25,VIP205,0.586,0.03160696126
18,AMP,0.5,MC1061,0.2106666667,0.001452966315
18,AMP,0.5,MC-SCFP3A,0.2183333333,0.0006666666667
18,AMP,0.5,VIP205,0.3426666667,0.01835150614
18,AMP,1,MC1061,0.1133333333,0.002333333333
18,AMP,1,MC-SCFP3A,0.138,0.0195192213
18,AMP,1,VIPdeltaRecA,0.795875,0.009038484189
18,AMP,1,VIP205,0.185,0.01563116545
18,AMP,1.5,MC1061,0.099,0.002516611478
18,AMP,1.5,MC-SCFP3A,0.09266666667,0.002333333333
18,AMP,1.5,VIP205,0.1273333333,0.006666666667
18,AMP,2,MC1061,0.08733333333,0.004176654695
18,AMP,2,MC-SCFP3A,0.07766666667,0.005238744549
18,AMP,2,VIPdeltaRecA,0.8055,0.01049319507
18,AMP,2,VIP205,0.103,0.006658328118
18,AMP,2.5,MC1061,0.08166666667,0.002185812841
18,AMP,2.5,MC-SCFP3A,0.076,0.002
18,AMP,2.5,VIP205,0.09266666667,0.005840471823
18,AMP,3,VIPdeltaRecA,0.791375,0.007608588897
18,AMP,4,VIPdeltaRecA,0.78575,0.01706787919
18,AMP,5,MC1061,0.03733333333,0.001201850425
18,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
18,AMP,5,VIPdeltaRecA,0.775375,0.01646200984
18,AMP,5,VIP205,0.081,0.007505553499
18,Cd,0,MC1061,0.4926666667,0.005840471823
18,Cd,0,MC-SCFP3A,0.5826666667,0.05903200638
18,Cd,0,VIPdeltaRecA,0.7896666667,0.02430592063
18,Cd,0,VIP205,0.9393333333,0.02380709511
18,Cd,0.025,MC1061,0.4483333333,0.007838650678
18,Cd,0.025,MC-SCFP3A,0.4356666667,0.009351173426
18,Cd,0.025,VIP205,0.7803333333,0.0245515331
18,Cd,0.05,MC1061,0.2906666667,0.02171277146
18,Cd,0.05,MC-SCFP3A,0.281,0.01604161255
18,Cd,0.05,VIPdeltaRecA,0.5545,0.01567641541
18,Cd,0.05,VIP205,0.5313333333,0.003282952601
18,Cd,0.1,MC1061,0.4296666667,0.01634353423
18,Cd,0.1,MC-SCFP3A,0.2946666667,0.0177982521
18,Cd,0.1,VIPdeltaRecA,0.49275,0.005712611362
18,Cd,0.1,VIP205,0.357,0.01497776129
18,Cd,0.15,MC1061,0.03466666667,0.001855921454
18,Cd,0.15,MC-SCFP3A,0.03933333333,0.001201850425
18,Cd,0.15,VIPdeltaRecA,0.421375,0.02494203101
18,Cd,0.15,VIP205,0.02333333333,0.002185812841
18,Cd,0.2,MC1061,0.016,0
18,Cd,0.2,MC-SCFP3A,0.03033333333,0.001452966315
18,Cd,0.2,VIPdeltaRecA,0.174125,0.04697736442
18,Cd,0.2,VIP205,0.02233333333,0.00202758751
18,Cd,0.25,MC1061,0.018,0.001
18,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
18,Cd,0.25,VIPdeltaRecA,0.0715,0.01038542935
18,Cd,0.25,VIP205,0.01966666667,0.0008819171037
18,Cd,0.3,VIPdeltaRecA,0.07175,0.01556294822
18,Cd,0.35,VIPdeltaRecA,0.056,0.002939873661
18,Cd,0.4,VIPdeltaRecA,0.063625,0.005168370495
18,Cd,0.45,MC1061,0.02066666667,0.001452966315
18,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
18,Cd,0.45,VIPdeltaRecA,0.1044375,0.0292265531
18,Cd,0.45,VIP205,0.02,0.0005773502692
18.33333333,AMP,0,MC1061,0.4776666667,0.01287547194
18.33333333,AMP,0,MC-SCFP3A,0.4756666667,0.008647414514
18.33333333,AMP,0,VIPdeltaRecA,0.878,0.04371498599
18.33333333,AMP,0,VIP205,0.804,0.02874601422
18.33333333,AMP,0.25,MC1061,0.232,0.007
18.33333333,AMP,0.25,MC-SCFP3A,0.2673333333,0.006173419726
18.33333333,AMP,0.25,VIP205,0.5873333333,0.03075350025
18.33333333,AMP,0.5,MC1061,0.2086666667,0.001452966315
18.33333333,AMP,0.5,MC-SCFP3A,0.217,0.0005773502692
18.33333333,AMP,0.5,VIP205,0.342,0.0187705443
18.33333333,AMP,1,MC1061,0.1133333333,0.002185812841
18.33333333,AMP,1,MC-SCFP3A,0.1426666667,0.02518156292
18.33333333,AMP,1,VIPdeltaRecA,0.79475,0.009054892127
18.33333333,AMP,1,VIP205,0.1846666667,0.01523519318
18.33333333,AMP,1.5,MC1061,0.099,0.002645751311
18.33333333,AMP,1.5,MC-SCFP3A,0.09433333333,0.003179797338
18.33333333,AMP,1.5,VIP205,0.1276666667,0.006333333333
18.33333333,AMP,2,MC1061,0.087,0.004041451884
18.33333333,AMP,2,MC-SCFP3A,0.078,0.004932882862
18.33333333,AMP,2,VIPdeltaRecA,0.803375,0.01055755907
18.33333333,AMP,2,VIP205,0.1023333333,0.006359594676
18.33333333,AMP,2.5,MC1061,0.08166666667,0.001763834207
18.33333333,AMP,2.5,MC-SCFP3A,0.07566666667,0.001855921454
18.33333333,AMP,2.5,VIP205,0.09233333333,0.006227180564
18.33333333,AMP,3,VIPdeltaRecA,0.79025,0.007183189701
18.33333333,AMP,4,VIPdeltaRecA,0.784375,0.01713698746
18.33333333,AMP,5,MC1061,0.03766666667,0.0008819171037
18.33333333,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
18.33333333,AMP,5,VIPdeltaRecA,0.77525,0.01660115099
18.33333333,AMP,5,VIP205,0.08133333333,0.007333333333
18.33333333,Cd,0,MC1061,0.4916666667,0.005840471823
18.33333333,Cd,0,MC-SCFP3A,0.5823333333,0.06023380372
18.33333333,Cd,0,VIPdeltaRecA,0.7893333333,0.02447674633
18.33333333,Cd,0,VIP205,0.9396666667,0.02514844815
18.33333333,Cd,0.025,MC1061,0.447,0.007505553499
18.33333333,Cd,0.025,MC-SCFP3A,0.4343333333,0.009171210995
18.33333333,Cd,0.025,VIP205,0.7826666667,0.02476781065
18.33333333,Cd,0.05,MC1061,0.2886666667,0.02269605937
18.33333333,Cd,0.05,MC-SCFP3A,0.28,0.01650252506
18.33333333,Cd,0.05,VIPdeltaRecA,0.554375,0.01556545798
18.33333333,Cd,0.05,VIP205,0.5333333333,0.003711842909
18.33333333,Cd,0.1,MC1061,0.4303333333,0.01667666367
18.33333333,Cd,0.1,MC-SCFP3A,0.2946666667,0.0177982521
18.33333333,Cd,0.1,VIPdeltaRecA,0.494,0.0054902511
18.33333333,Cd,0.1,VIP205,0.3573333333,0.01530068989
18.33333333,Cd,0.15,MC1061,0.03466666667,0.001855921454
18.33333333,Cd,0.15,MC-SCFP3A,0.039,0.001527525232
18.33333333,Cd,0.15,VIPdeltaRecA,0.424125,0.02475266039
18.33333333,Cd,0.15,VIP205,0.023,0.002516611478
18.33333333,Cd,0.2,MC1061,0.016,0
18.33333333,Cd,0.2,MC-SCFP3A,0.03033333333,0.001452966315
18.33333333,Cd,0.2,VIPdeltaRecA,0.177375,0.04808917962
18.33333333,Cd,0.2,VIP205,0.02233333333,0.00202758751
18.33333333,Cd,0.25,MC1061,0.018,0.001
18.33333333,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
18.33333333,Cd,0.25,VIPdeltaRecA,0.0735,0.0111098412
18.33333333,Cd,0.25,VIP205,0.01966666667,0.0008819171037
18.33333333,Cd,0.3,VIPdeltaRecA,0.07275,0.01641944622
18.33333333,Cd,0.35,VIPdeltaRecA,0.05625,0.002956530302
18.33333333,Cd,0.4,VIPdeltaRecA,0.064125,0.005259133212
18.33333333,Cd,0.45,MC1061,0.02033333333,0.001201850425
18.33333333,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
18.33333333,Cd,0.45,VIPdeltaRecA,0.10525,0.02947209132
18.33333333,Cd,0.45,VIP205,0.02,0.0005773502692
18.66666667,AMP,0,MC1061,0.4776666667,0.0144029318
18.66666667,AMP,0,MC-SCFP3A,0.4746666667,0.009404490653
18.66666667,AMP,0,VIPdeltaRecA,0.8806666667,0.04205683985
18.66666667,AMP,0,VIP205,0.8053333333,0.02849756325
18.66666667,AMP,0.25,MC1061,0.2313333333,0.00705533683
18.66666667,AMP,0.25,MC-SCFP3A,0.2673333333,0.005696002497
18.66666667,AMP,0.25,VIP205,0.589,0.02956912804
18.66666667,AMP,0.5,MC1061,0.2066666667,0.001452966315
18.66666667,AMP,0.5,MC-SCFP3A,0.2153333333,0.0006666666667
18.66666667,AMP,0.5,VIP205,0.3426666667,0.01844210159
18.66666667,AMP,1,MC1061,0.1126666667,0.00240370085
18.66666667,AMP,1,MC-SCFP3A,0.1476666667,0.03016804785
18.66666667,AMP,1,VIPdeltaRecA,0.792625,0.008843757887
18.66666667,AMP,1,VIP205,0.185,0.01509966887
18.66666667,AMP,1.5,MC1061,0.09966666667,0.003382963855
18.66666667,AMP,1.5,MC-SCFP3A,0.09566666667,0.004630814663
18.66666667,AMP,1.5,VIP205,0.128,0.006
18.66666667,AMP,2,MC1061,0.08633333333,0.004176654695
18.66666667,AMP,2,MC-SCFP3A,0.07766666667,0.00375647589
18.66666667,AMP,2,VIPdeltaRecA,0.80275,0.01090993977
18.66666667,AMP,2,VIP205,0.1016666667,0.006641619615
18.66666667,AMP,2.5,MC1061,0.081,0.002
18.66666667,AMP,2.5,MC-SCFP3A,0.07566666667,0.001855921454
18.66666667,AMP,2.5,VIP205,0.09233333333,0.006227180564
18.66666667,AMP,3,VIPdeltaRecA,0.7885,0.007221001118
18.66666667,AMP,4,VIPdeltaRecA,0.78325,0.01716178271
18.66666667,AMP,5,MC1061,0.03766666667,0.0008819171037
18.66666667,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
18.66666667,AMP,5,VIPdeltaRecA,0.774625,0.01676511844
18.66666667,AMP,5,VIP205,0.08133333333,0.007333333333
18.66666667,Cd,0,MC1061,0.4903333333,0.006173419726
18.66666667,Cd,0,MC-SCFP3A,0.581,0.06046762219
18.66666667,Cd,0,VIPdeltaRecA,0.789,0.02589079631
18.66666667,Cd,0,VIP205,0.9433333333,0.02394670007
18.66666667,Cd,0.025,MC1061,0.446,0.007
18.66666667,Cd,0.025,MC-SCFP3A,0.4333333333,0.008666666667
18.66666667,Cd,0.025,VIP205,0.7846666667,0.02575094389
18.66666667,Cd,0.05,MC1061,0.287,0.02335237318
18.66666667,Cd,0.05,MC-SCFP3A,0.2793333333,0.01616924378
18.66666667,Cd,0.05,VIPdeltaRecA,0.553,0.0155529051
18.66666667,Cd,0.05,VIP205,0.5353333333,0.004176654695
18.66666667,Cd,0.1,MC1061,0.4313333333,0.01618984593
18.66666667,Cd,0.1,MC-SCFP3A,0.295,0.01802775638
18.66666667,Cd,0.1,VIPdeltaRecA,0.4945,0.00541492646
18.66666667,Cd,0.1,VIP205,0.3576666667,0.01507020607
18.66666667,Cd,0.15,MC1061,0.03433333333,0.002185812841
18.66666667,Cd,0.15,MC-SCFP3A,0.039,0.001527525232
18.66666667,Cd,0.15,VIPdeltaRecA,0.4265,0.02479415254
18.66666667,Cd,0.15,VIP205,0.02266666667,0.00240370085
18.66666667,Cd,0.2,MC1061,0.01566666667,0.0003333333333
18.66666667,Cd,0.2,MC-SCFP3A,0.03,0.001527525232
18.66666667,Cd,0.2,VIPdeltaRecA,0.17725,0.04768975257
18.66666667,Cd,0.2,VIP205,0.02233333333,0.00202758751
18.66666667,Cd,0.25,MC1061,0.01766666667,0.0006666666667
18.66666667,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
18.66666667,Cd,0.25,VIPdeltaRecA,0.0755,0.01194331851
18.66666667,Cd,0.25,VIP205,0.01966666667,0.0008819171037
18.66666667,Cd,0.3,VIPdeltaRecA,0.07375,0.0174035608
18.66666667,Cd,0.35,VIPdeltaRecA,0.056,0.002939873661
18.66666667,Cd,0.4,VIPdeltaRecA,0.06375,0.00512260397
18.66666667,Cd,0.45,MC1061,0.02,0.001527525232
18.66666667,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
18.66666667,Cd,0.45,VIPdeltaRecA,0.1053125,0.02960415494
18.66666667,Cd,0.45,VIP205,0.02,0.0005773502692
19,AMP,0,MC1061,0.4776666667,0.01538758518
19,AMP,0,MC-SCFP3A,0.474,0.009018499506
19,AMP,0,VIPdeltaRecA,0.8843333333,0.04046534869
19,AMP,0,VIP205,0.8063333333,0.02859098537
19,AMP,0.25,MC1061,0.2303333333,0.00705533683
19,AMP,0.25,MC-SCFP3A,0.2666666667,0.005364492313
19,AMP,0.25,VIP205,0.5903333333,0.02875953948
19,AMP,0.5,MC1061,0.205,0.001
19,AMP,0.5,MC-SCFP3A,0.2146666667,0.0008819171037
19,AMP,0.5,VIP205,0.343,0.01789785834
19,AMP,1,MC1061,0.112,0.002
19,AMP,1,MC-SCFP3A,0.1523333333,0.03584379692
19,AMP,1,VIPdeltaRecA,0.7905,0.008938280435
19,AMP,1,VIP205,0.1843333333,0.0149033926
19,AMP,1.5,MC1061,0.1016666667,0.005487359211
19,AMP,1.5,MC-SCFP3A,0.09766666667,0.00705533683
19,AMP,1.5,VIP205,0.1283333333,0.005666666667
19,AMP,2,MC1061,0.08566666667,0.003844187532
19,AMP,2,MC-SCFP3A,0.07866666667,0.002905932629
19,AMP,2,VIPdeltaRecA,0.801625,0.01112259203
19,AMP,2,VIP205,0.1023333333,0.006359594676
19,AMP,2.5,MC1061,0.08066666667,0.001666666667
19,AMP,2.5,MC-SCFP3A,0.07566666667,0.001855921454
19,AMP,2.5,VIP205,0.093,0.006557438524
19,AMP,3,VIPdeltaRecA,0.78625,0.007508923263
19,AMP,4,VIPdeltaRecA,0.78275,0.01715866087
19,AMP,5,MC1061,0.03766666667,0.0008819171037
19,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
19,AMP,5,VIPdeltaRecA,0.772375,0.01668290132
19,AMP,5,VIP205,0.08133333333,0.007838650678
19,Cd,0,MC1061,0.4896666667,0.005840471823
19,Cd,0,MC-SCFP3A,0.582,0.06087966272
19,Cd,0,VIPdeltaRecA,0.7856666667,0.02526086125
19,Cd,0,VIP205,0.9433333333,0.02602776296
19,Cd,0.025,MC1061,0.445,0.007
19,Cd,0.025,MC-SCFP3A,0.4323333333,0.008171767115
19,Cd,0.025,VIP205,0.7873333333,0.02662288072
19,Cd,0.05,MC1061,0.285,0.023797759
19,Cd,0.05,MC-SCFP3A,0.2793333333,0.01618984593
19,Cd,0.05,VIPdeltaRecA,0.553125,0.01511909566
19,Cd,0.05,VIP205,0.538,0.004509249753
19,Cd,0.1,MC1061,0.432,0.01601041328
19,Cd,0.1,MC-SCFP3A,0.2953333333,0.01826046123
19,Cd,0.1,VIPdeltaRecA,0.49375,0.006040784008
19,Cd,0.1,VIP205,0.3583333333,0.01530068989
19,Cd,0.15,MC1061,0.03433333333,0.002185812841
19,Cd,0.15,MC-SCFP3A,0.039,0.001527525232
19,Cd,0.15,VIPdeltaRecA,0.42825,0.0245515129
19,Cd,0.15,VIP205,0.023,0.002516611478
19,Cd,0.2,MC1061,0.01566666667,0.0003333333333
19,Cd,0.2,MC-SCFP3A,0.03,0.001527525232
19,Cd,0.2,VIPdeltaRecA,0.178625,0.04815708578
19,Cd,0.2,VIP205,0.02233333333,0.00202758751
19,Cd,0.25,MC1061,0.01766666667,0.0006666666667
19,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
19,Cd,0.25,VIPdeltaRecA,0.0775,0.01269279886
19,Cd,0.25,VIP205,0.01966666667,0.0008819171037
19,Cd,0.3,VIPdeltaRecA,0.07475,0.01853543903
19,Cd,0.35,VIPdeltaRecA,0.056125,0.002924267308
19,Cd,0.4,VIPdeltaRecA,0.063875,0.005190779944
19,Cd,0.45,MC1061,0.02,0.001527525232
19,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
19,Cd,0.45,VIPdeltaRecA,0.1054375,0.02973577654
19,Cd,0.45,VIP205,0.02,0.0005773502692
19.33333333,AMP,0,MC1061,0.477,0.01670329309
19.33333333,AMP,0,MC-SCFP3A,0.473,0.0112398102
19.33333333,AMP,0,VIPdeltaRecA,0.888,0.03927255191
19.33333333,AMP,0,VIP205,0.8073333333,0.02859098537
19.33333333,AMP,0.25,MC1061,0.2296666667,0.007310570733
19.33333333,AMP,0.25,MC-SCFP3A,0.266,0.005
19.33333333,AMP,0.25,VIP205,0.5906666667,0.02695881633
19.33333333,AMP,0.5,MC1061,0.202,0.001
19.33333333,AMP,0.5,MC-SCFP3A,0.213,0.0005773502692
19.33333333,AMP,0.5,VIP205,0.3426666667,0.0177043623
19.33333333,AMP,1,MC1061,0.1113333333,0.001666666667
19.33333333,AMP,1,MC-SCFP3A,0.1563333333,0.04033746535
19.33333333,AMP,1,VIPdeltaRecA,0.789,0.008823669467
19.33333333,AMP,1,VIP205,0.1846666667,0.01471205099
19.33333333,AMP,1.5,MC1061,0.1033333333,0.007881060278
19.33333333,AMP,1.5,MC-SCFP3A,0.1,0.009712534856
19.33333333,AMP,1.5,VIP205,0.129,0.005
19.33333333,AMP,2,MC1061,0.085,0.003511884584
19.33333333,AMP,2,MC-SCFP3A,0.07933333333,0.001855921454
19.33333333,AMP,2,VIPdeltaRecA,0.800125,0.01107190379
19.33333333,AMP,2,VIP205,0.1016666667,0.006641619615
19.33333333,AMP,2.5,MC1061,0.07966666667,0.001666666667
19.33333333,AMP,2.5,MC-SCFP3A,0.075,0.002
19.33333333,AMP,2.5,VIP205,0.09166666667,0.005840471823
19.33333333,AMP,3,VIPdeltaRecA,0.784875,0.00764955064
19.33333333,AMP,4,VIPdeltaRecA,0.7815,0.01698318496
19.33333333,AMP,5,MC1061,0.03766666667,0.0008819171037
19.33333333,AMP,5,MC-SCFP3A,0.03133333333,0.001763834207
19.33333333,AMP,5,VIPdeltaRecA,0.77175,0.01681915362
19.33333333,AMP,5,VIP205,0.08033333333,0.007838650678
19.33333333,Cd,0,MC1061,0.488,0.006506407099
19.33333333,Cd,0,MC-SCFP3A,0.5813333333,0.06175849019
19.33333333,Cd,0,VIPdeltaRecA,0.7863333333,0.02575741533
19.33333333,Cd,0,VIP205,0.9433333333,0.02658529251
19.33333333,Cd,0.025,MC1061,0.444,0.006506407099
19.33333333,Cd,0.025,MC-SCFP3A,0.431,0.007505553499
19.33333333,Cd,0.025,VIP205,0.789,0.02695057204
19.33333333,Cd,0.05,MC1061,0.283,0.02433789912
19.33333333,Cd,0.05,MC-SCFP3A,0.278,0.016563011
19.33333333,Cd,0.05,VIPdeltaRecA,0.552875,0.01549935194
19.33333333,Cd,0.05,VIP205,0.54,0.005
19.33333333,Cd,0.1,MC1061,0.432,0.01601041328
19.33333333,Cd,0.1,MC-SCFP3A,0.2956666667,0.01835150614
19.33333333,Cd,0.1,VIPdeltaRecA,0.494625,0.004913311002
19.33333333,Cd,0.1,VIP205,0.3583333333,0.01571976816
19.33333333,Cd,0.15,MC1061,0.034,0.002081665999
19.33333333,Cd,0.15,MC-SCFP3A,0.039,0.001527525232
19.33333333,Cd,0.15,VIPdeltaRecA,0.429625,0.02426118115
19.33333333,Cd,0.15,VIP205,0.023,0.002516611478
19.33333333,Cd,0.2,MC1061,0.01566666667,0.0003333333333
19.33333333,Cd,0.2,MC-SCFP3A,0.03,0.001527525232
19.33333333,Cd,0.2,VIPdeltaRecA,0.180125,0.04850089745
19.33333333,Cd,0.2,VIP205,0.022,0.002081665999
19.33333333,Cd,0.25,MC1061,0.01766666667,0.0006666666667
19.33333333,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
19.33333333,Cd,0.25,VIPdeltaRecA,0.07925,0.01336940804
19.33333333,Cd,0.25,VIP205,0.01933333333,0.0008819171037
19.33333333,Cd,0.3,VIPdeltaRecA,0.075625,0.01925944805
19.33333333,Cd,0.35,VIPdeltaRecA,0.056,0.002939873661
19.33333333,Cd,0.4,VIPdeltaRecA,0.063625,0.005126741864
19.33333333,Cd,0.45,MC1061,0.02,0.001527525232
19.33333333,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
19.33333333,Cd,0.45,VIPdeltaRecA,0.105375,0.02955910393
19.33333333,Cd,0.45,VIP205,0.02,0.0005773502692
19.66666667,AMP,0,MC1061,0.4773333333,0.01748650273
19.66666667,AMP,0,MC-SCFP3A,0.4736666667,0.01128912948
19.66666667,AMP,0,VIPdeltaRecA,0.8903333333,0.03841151448
19.66666667,AMP,0,VIP205,0.8076666667,0.0283686055
19.66666667,AMP,0.25,MC1061,0.2293333333,0.007623064417
19.66666667,AMP,0.25,MC-SCFP3A,0.2663333333,0.004176654695
19.66666667,AMP,0.25,VIP205,0.5943333333,0.02629533123
19.66666667,AMP,0.5,MC1061,0.201,0.001
19.66666667,AMP,0.5,MC-SCFP3A,0.2126666667,0.0008819171037
19.66666667,AMP,0.5,VIP205,0.343,0.01817507451
19.66666667,AMP,1,MC1061,0.1116666667,0.001855921454
19.66666667,AMP,1,MC-SCFP3A,0.1596666667,0.04467039785
19.66666667,AMP,1,VIPdeltaRecA,0.7865,0.008691128482
19.66666667,AMP,1,VIP205,0.1843333333,0.0149033926
19.66666667,AMP,1.5,MC1061,0.106,0.01081665383
19.66666667,AMP,1.5,MC-SCFP3A,0.1026666667,0.01287547194
19.66666667,AMP,1.5,VIP205,0.1303333333,0.003666666667
19.66666667,AMP,2,MC1061,0.084,0.003511884584
19.66666667,AMP,2,MC-SCFP3A,0.08166666667,0.001855921454
19.66666667,AMP,2,VIPdeltaRecA,0.797875,0.01095027315
19.66666667,AMP,2,VIP205,0.1016666667,0.006641619615
19.66666667,AMP,2.5,MC1061,0.07933333333,0.001855921454
19.66666667,AMP,2.5,MC-SCFP3A,0.07433333333,0.002185812841
19.66666667,AMP,2.5,VIP205,0.09166666667,0.005840471823
19.66666667,AMP,3,VIPdeltaRecA,0.783375,0.00744728498
19.66666667,AMP,4,VIPdeltaRecA,0.781,0.01716308331
19.66666667,AMP,5,MC1061,0.03766666667,0.0008819171037
19.66666667,AMP,5,MC-SCFP3A,0.031,0.002081665999
19.66666667,AMP,5,VIPdeltaRecA,0.770875,0.01668450682
19.66666667,AMP,5,VIP205,0.08066666667,0.007666666667
19.66666667,Cd,0,MC1061,0.4863333333,0.006691619967
19.66666667,Cd,0,MC-SCFP3A,0.5806666667,0.06263740452
19.66666667,Cd,0,VIPdeltaRecA,0.784,0.02663331247
19.66666667,Cd,0,VIP205,0.9446666667,0.02738207037
19.66666667,Cd,0.025,MC1061,0.442,0.005507570547
19.66666667,Cd,0.025,MC-SCFP3A,0.43,0.006557438524
19.66666667,Cd,0.025,VIP205,0.7906666667,0.02772083052
19.66666667,Cd,0.05,MC1061,0.2813333333,0.02499555516
19.66666667,Cd,0.05,MC-SCFP3A,0.2776666667,0.01649579071
19.66666667,Cd,0.05,VIPdeltaRecA,0.5525,0.0152092547
19.66666667,Cd,0.05,VIP205,0.5416666667,0.005333333333
19.66666667,Cd,0.1,MC1061,0.4323333333,0.01567730136
19.66666667,Cd,0.1,MC-SCFP3A,0.2953333333,0.01826046123
19.66666667,Cd,0.1,VIPdeltaRecA,0.496625,0.005311502007
19.66666667,Cd,0.1,VIP205,0.3593333333,0.01627199366
19.66666667,Cd,0.15,MC1061,0.034,0.002081665999
19.66666667,Cd,0.15,MC-SCFP3A,0.039,0.001527525232
19.66666667,Cd,0.15,VIPdeltaRecA,0.432125,0.02430640531
19.66666667,Cd,0.15,VIP205,0.023,0.002516611478
19.66666667,Cd,0.2,MC1061,0.01566666667,0.0003333333333
19.66666667,Cd,0.2,MC-SCFP3A,0.03,0.001527525232
19.66666667,Cd,0.2,VIPdeltaRecA,0.182625,0.04938693346
19.66666667,Cd,0.2,VIP205,0.022,0.002081665999
19.66666667,Cd,0.25,MC1061,0.01766666667,0.0006666666667
19.66666667,Cd,0.25,MC-SCFP3A,0.01433333333,0.0003333333333
19.66666667,Cd,0.25,VIPdeltaRecA,0.080625,0.01379821093
19.66666667,Cd,0.25,VIP205,0.01966666667,0.001201850425
19.66666667,Cd,0.3,VIPdeltaRecA,0.07625,0.02017224933
19.66666667,Cd,0.35,VIPdeltaRecA,0.056,0.002927700219
19.66666667,Cd,0.4,VIPdeltaRecA,0.063625,0.005102301651
19.66666667,Cd,0.45,MC1061,0.02,0.001527525232
19.66666667,Cd,0.45,MC-SCFP3A,0.01933333333,0.0003333333333
19.66666667,Cd,0.45,VIPdeltaRecA,0.106,0.02992100711
19.66666667,Cd,0.45,VIP205,0.02,0.0005773502692
20,AMP,0,MC1061,0.4766666667,0.01835150614
20,AMP,0,MC-SCFP3A,0.473,0.01285820101
