"SSC-A","label"
35695.8984375,"STR"
24521.19921875,"STR"
19481.400390625,"STR"
16052.7998046875,"STR"
19103.30078125,"STR"
105115.6015625,"STR"
11819.7998046875,"STR"
19703.900390625,"STR"
28188,"STR"
16357.5,"STR"
20254.80078125,"STR"
24928.400390625,"STR"
32844.30078125,"STR"
21390.5,"STR"
22383.69921875,"STR"
9743.400390625,"STR"
16070.400390625,"STR"
22293.5,"STR"
20479.599609375,"STR"
18580.69921875,"STR"
16503,"STR"
25563.099609375,"STR"
28715.30078125,"STR"
21643.099609375,"STR"
22750.5,"STR"
25947,"STR"
21260.900390625,"STR"
37938.6015625,"STR"
15914.900390625,"STR"
15828.5,"STR"
8494.099609375,"STR"
17550.400390625,"STR"
25625.900390625,"STR"
25523.400390625,"STR"
14471.7001953125,"STR"
17331.400390625,"STR"
22808.30078125,"STR"
21355.80078125,"STR"
35018.6015625,"STR"
10762.599609375,"STR"
15989.400390625,"STR"
31026.5,"STR"
14576,"STR"
21714.5,"STR"
19455.19921875,"STR"
23480.900390625,"STR"
21521.30078125,"STR"
31150.599609375,"STR"
18586.400390625,"STR"
19738.69921875,"STR"
77039.796875,"STR"
19756.80078125,"STR"
20108,"STR"
21869.19921875,"STR"
15052.599609375,"STR"
9251.599609375,"STR"
38065.19921875,"STR"
10617.400390625,"STR"
32582.69921875,"STR"
23717.599609375,"STR"
27865.30078125,"STR"
24197,"STR"
56494.30078125,"STR"
30866.599609375,"STR"
30513,"STR"
23738.80078125,"STR"
20670.400390625,"STR"
31891,"STR"
25759,"STR"
18003.80078125,"STR"
8675.400390625,"STR"
16381.2998046875,"STR"
20846.5,"STR"
21176.69921875,"STR"
15104.400390625,"STR"
10456.900390625,"STR"
25826,"STR"
17603.599609375,"STR"
30069.69921875,"STR"
19940,"STR"
28927.099609375,"STR"
21537.80078125,"STR"
23020.099609375,"STR"
24387,"STR"
19053,"STR"
40888.3984375,"STR"
10860.599609375,"STR"
22789.900390625,"STR"
25613.5,"STR"
17140.099609375,"STR"
20561.900390625,"STR"
12246.900390625,"STR"
14933.400390625,"STR"
18996.69921875,"STR"
25095.900390625,"STR"
25317.30078125,"STR"
16575.30078125,"STR"
18104.099609375,"STR"
38929.6015625,"STR"
12229.900390625,"STR"
28373,"STR"
14148,"STR"
16504.5,"STR"
22896.69921875,"STR"
8384.2998046875,"STR"
21211.900390625,"STR"
25237,"STR"
35104,"STR"
21367.30078125,"STR"
23684.900390625,"STR"
13933.2998046875,"STR"
31034,"STR"
25014.69921875,"STR"
13955.900390625,"STR"
30595.900390625,"STR"
22630.5,"STR"
24380.099609375,"STR"
23536.19921875,"STR"
18498.5,"STR"
19895.099609375,"STR"
19754.30078125,"STR"
20520.099609375,"STR"
31496.5,"STR"
21094.5,"STR"
24266.900390625,"STR"
10815.099609375,"STR"
21525.900390625,"STR"
12691.5,"STR"
12810.599609375,"STR"
11616.900390625,"STR"
13159.900390625,"STR"
24976.900390625,"STR"
19244.19921875,"STR"
26118.400390625,"STR"
29315.30078125,"STR"
22390.80078125,"STR"
15660.599609375,"STR"
12320.099609375,"STR"
30638.900390625,"STR"
30726,"STR"
25397,"STR"
21737.5,"STR"
15526.7001953125,"STR"
21594.400390625,"STR"
13580.2998046875,"STR"
12794.099609375,"STR"
17925.400390625,"STR"
15607.2001953125,"STR"
91056.296875,"STR"
27666.80078125,"STR"
20161.5,"STR"
44850.69921875,"STR"
30034.599609375,"STR"
21762.099609375,"STR"
13490.2001953125,"STR"
9440.900390625,"STR"
33479.19921875,"STR"
18271.599609375,"STR"
32402.30078125,"STR"
38462.5,"STR"
12762.7998046875,"STR"
26825.099609375,"STR"
29856,"STR"
25154.900390625,"STR"
43539.30078125,"STR"
25070.900390625,"STR"
22014.5,"STR"
18390,"STR"
32975.80078125,"STR"
21961.900390625,"STR"
10353.7998046875,"STR"
23346,"STR"
15857.7001953125,"STR"
26078.900390625,"STR"
19572.400390625,"STR"
22076.5,"STR"
20255.599609375,"STR"
18772.19921875,"STR"
20934,"STR"
32964.6015625,"STR"
25739.80078125,"STR"
18941.099609375,"STR"
24153.5,"STR"
28999,"STR"
37606.8984375,"STR"
18794.099609375,"STR"
10829.900390625,"STR"
21519.80078125,"STR"
12254.900390625,"STR"
16272,"STR"
22065.5,"STR"
11352.2998046875,"STR"
33930.8984375,"STR"
34329.80078125,"STR"
26551.5,"STR"
23057.19921875,"STR"
20077.900390625,"STR"
19604.900390625,"STR"
22533.5,"STR"
19700.099609375,"STR"
37403.19921875,"STR"
26427,"STR"
14957.099609375,"STR"
23254.30078125,"STR"
8831.599609375,"STR"
17805.5,"STR"
24116.5,"STR"
11549.400390625,"STR"
19396.099609375,"STR"
14998.900390625,"STR"
19280,"STR"
46974.1015625,"STR"
21740.900390625,"STR"
22847.400390625,"STR"
20189.900390625,"STR"
15676.2001953125,"STR"
15261.900390625,"STR"
28646.80078125,"STR"
16470.80078125,"STR"
17507.099609375,"STR"
20412.099609375,"STR"
8675.900390625,"STR"
9128,"STR"
27137.5,"STR"
24163,"STR"
19261.19921875,"STR"
20352.400390625,"STR"
18125.30078125,"STR"
23538.099609375,"STR"
22416.400390625,"STR"
14302.2001953125,"STR"
25082.30078125,"STR"
20377.400390625,"STR"
23307.5,"STR"
20817,"STR"
55038.30078125,"STR"
24622.400390625,"STR"
26559.80078125,"STR"
27551.5,"STR"
23617.19921875,"STR"
13238.900390625,"STR"
17819.900390625,"STR"
101514,"STR"
32768.1015625,"STR"
28243.19921875,"STR"
23520,"STR"
33443.6015625,"STR"
18761.80078125,"STR"
15940.099609375,"STR"
12016.5,"STR"
21784.5,"STR"
21633.900390625,"STR"
15979.099609375,"STR"
34760.8984375,"STR"
27435,"STR"
74374.6015625,"STR"
14047.900390625,"STR"
16872.900390625,"STR"
18086.400390625,"STR"
14776.2001953125,"STR"
41697.3984375,"STR"
28539.30078125,"STR"
25411.80078125,"STR"
30952.099609375,"STR"
19519.599609375,"STR"
15406.400390625,"STR"
36145.5,"STR"
9749.2998046875,"STR"
16476.900390625,"STR"
32298.5,"STR"
22055.5,"STR"
23348.30078125,"STR"
18326.900390625,"STR"
38333.80078125,"STR"
10304,"STR"
10366.7001953125,"STR"
23016.900390625,"STR"
14466.900390625,"STR"
12446.5,"STR"
35444.1015625,"STR"
25477.69921875,"STR"
13646.5,"STR"
19020.099609375,"STR"
20259.30078125,"STR"
23034.099609375,"STR"
14755,"STR"
19881,"STR"
17217.900390625,"STR"
25255.099609375,"STR"
37073.8984375,"STR"
17452.5,"STR"
22542.099609375,"STR"
37676.3984375,"STR"
17444.900390625,"STR"
19694.900390625,"STR"
19907.69921875,"STR"
11178.900390625,"STR"
24153.80078125,"STR"
23681.80078125,"STR"
25363.599609375,"STR"
22836.599609375,"STR"
25874.400390625,"STR"
22220,"STR"
27495,"STR"
31645.5,"STR"
36132.69921875,"STR"
18367.400390625,"STR"
22376.30078125,"STR"
26055.599609375,"STR"
30285.400390625,"STR"
19657.19921875,"STR"
19663.30078125,"STR"
12153.2998046875,"STR"
30819.5,"STR"
21251.69921875,"STR"
22220.30078125,"STR"
12971.400390625,"STR"
22940.5,"STR"
22695,"STR"
16832.30078125,"STR"
8930.900390625,"STR"
13126.7998046875,"STR"
24669.5,"STR"
17884.69921875,"STR"
25392.900390625,"STR"
18835.400390625,"STR"
19955.5,"STR"
24808.099609375,"STR"
16361.7001953125,"STR"
9627.5,"STR"
30871.099609375,"STR"
21844.80078125,"STR"
26174.599609375,"STR"
25505.5,"STR"
20532,"STR"
20554.900390625,"STR"
26696.099609375,"STR"
22798.400390625,"STR"
19127,"STR"
21946.099609375,"STR"
20667.900390625,"STR"
28930.900390625,"STR"
44377.3984375,"STR"
24715.69921875,"STR"
18566.400390625,"STR"
22364.30078125,"STR"
25782.80078125,"STR"
22471.099609375,"STR"
25826.599609375,"STR"
19242.400390625,"STR"
16246,"STR"
41145,"STR"
23082,"STR"
29097.19921875,"STR"
25780.900390625,"STR"
22239.30078125,"STR"
18062.099609375,"STR"
9588.900390625,"STR"
111064.203125,"STR"
27151.80078125,"STR"
11497.7998046875,"STR"
40269,"STR"
16567.19921875,"STR"
36705.6015625,"STR"
18888.30078125,"STR"
21744.900390625,"STR"
14098.5,"STR"
26024.5,"STR"
27559.80078125,"STR"
42617.3984375,"STR"
22092.30078125,"STR"
15451.5,"STR"
26001.69921875,"STR"
19605.400390625,"STR"
32503.400390625,"STR"
35576.5,"STR"
19505.099609375,"STR"
30834.69921875,"STR"
9589,"STR"
14109.599609375,"STR"
28355.80078125,"STR"
25436.599609375,"STR"
22591.5,"STR"
20738.5,"STR"
35469.3984375,"STR"
22043.099609375,"STR"
24984.400390625,"STR"
15517.5,"STR"
28707.099609375,"STR"
37500.8984375,"STR"
21296.400390625,"STR"
18755.900390625,"STR"
24633.69921875,"STR"
17378.900390625,"STR"
13951.7998046875,"STR"
11235.2998046875,"STR"
23071.599609375,"STR"
29252.599609375,"STR"
13264.900390625,"STR"
24865,"STR"
16369.5,"STR"
28341.5,"STR"
18973.69921875,"STR"
11236.400390625,"STR"
10057.7998046875,"STR"
19229.099609375,"STR"
23903.400390625,"STR"
29411.19921875,"STR"
30125.80078125,"STR"
46427.30078125,"STR"
18452,"STR"
16448.69921875,"STR"
17089.599609375,"STR"
274553.09375,"STR"
30114.30078125,"STR"
20962.900390625,"STR"
15159.5,"STR"
29647,"STR"
8460.2998046875,"STR"
10595.900390625,"STR"
16178.2998046875,"STR"
22053.5,"STR"
21807.19921875,"STR"
29107.900390625,"STR"
16978.900390625,"STR"
30424.5,"STR"
10184.099609375,"STR"
19466.19921875,"STR"
39278.5,"STR"
19023.599609375,"STR"
36993.30078125,"STR"
27777.599609375,"STR"
30194.5,"STR"
23396.5,"STR"
20873.400390625,"STR"
24650.599609375,"STR"
38036.3984375,"STR"
15004,"STR"
25813.099609375,"STR"
20411.400390625,"STR"
29556.400390625,"STR"
21469.400390625,"STR"
18119.69921875,"STR"
33687.8984375,"STR"
19647.80078125,"STR"
59102.80078125,"STR"
26331.099609375,"STR"
11550.599609375,"STR"
15886.400390625,"STR"
21673.5,"STR"
8136.5,"STR"
8606.5,"STR"
23414.69921875,"STR"
17751.400390625,"STR"
15190.2998046875,"STR"
37803.6015625,"STR"
25311.400390625,"STR"
38117.69921875,"STR"
13330.7998046875,"STR"
16583.80078125,"STR"
41048.5,"STR"
27601.69921875,"STR"
35575.1015625,"STR"
27453.599609375,"STR"
16623.69921875,"STR"
33261.8984375,"STR"
22321.69921875,"STR"
21222.099609375,"STR"
20649.30078125,"STR"
16724.5,"STR"
21143.30078125,"STR"
19472.099609375,"STR"
20188,"STR"
24164.900390625,"STR"
26169.5,"STR"
25492.400390625,"STR"
20612.5,"STR"
12148.7998046875,"STR"
24939.599609375,"STR"
27993.5,"STR"
17865.30078125,"STR"
22202.69921875,"STR"
14446.5,"STR"
23185.19921875,"STR"
18407.80078125,"STR"
18788.30078125,"STR"
20704.69921875,"STR"
23569.80078125,"STR"
19392.400390625,"STR"
20086.099609375,"STR"
21243.099609375,"STR"
21904.30078125,"STR"
13371.900390625,"STR"
9364.5,"STR"
24497,"STR"
11186.7998046875,"STR"
16286.400390625,"STR"
19648.80078125,"STR"
10736.5,"STR"
13505.2001953125,"STR"
9122.900390625,"STR"
18394.400390625,"STR"
22581.5,"STR"
19959.099609375,"STR"
21550.19921875,"STR"
21958,"STR"
11489.599609375,"STR"
27615.30078125,"STR"
24663.099609375,"STR"
21148,"STR"
21194.5,"STR"
23976.400390625,"STR"
10998.2998046875,"STR"
35598.8984375,"STR"
38765.5,"STR"
33962.5,"STR"
10724.7998046875,"STR"
10856.400390625,"STR"
25298.30078125,"STR"
20309,"STR"
30999.19921875,"STR"
18609.900390625,"STR"
24257.400390625,"STR"
22069,"STR"
28004.099609375,"STR"
22983.69921875,"STR"
8877,"STR"
27742.599609375,"STR"
16527.80078125,"STR"
20002.099609375,"STR"
22421,"STR"
13592.5,"STR"
20119.400390625,"STR"
295199.59375,"STR"
33612.8984375,"STR"
27554,"STR"
15931.599609375,"STR"
17976.900390625,"STR"
21190.400390625,"STR"
16841.400390625,"STR"
30625.19921875,"STR"
22421.400390625,"STR"
30642.30078125,"STR"
23656.80078125,"STR"
24616.599609375,"STR"
20408.599609375,"STR"
10537.900390625,"STR"
20474.5,"STR"
23312,"STR"
28404,"STR"
26612.19921875,"STR"
16112.900390625,"STR"
21740.30078125,"STR"
26844.599609375,"STR"
20962.400390625,"STR"
21640.19921875,"STR"
24824.80078125,"STR"
22795.80078125,"STR"
14431.5,"STR"
27874.69921875,"STR"
9480.099609375,"STR"
19172.599609375,"STR"
21480.69921875,"STR"
18944.400390625,"STR"
23674.69921875,"STR"
34210.6015625,"STR"
13861.2998046875,"STR"
22706.5,"STR"
20444.30078125,"STR"
14362.099609375,"STR"
21251.5,"STR"
27840.900390625,"STR"
17436.5,"STR"
22043.900390625,"STR"
18211.5,"STR"
24160.80078125,"STR"
16909.599609375,"STR"
24633.5,"STR"
20221.80078125,"STR"
15090.7001953125,"STR"
27135.5,"STR"
23831.19921875,"STR"
30911.30078125,"STR"
12282.2998046875,"STR"
18366.599609375,"STR"
15881.2998046875,"STR"
24948.099609375,"STR"
11524.2001953125,"STR"
10080.2998046875,"STR"
18772.900390625,"STR"
38551.1015625,"STR"
20510.80078125,"STR"
10583.7998046875,"STR"
36855.30078125,"STR"
91823.296875,"STR"
13275.900390625,"STR"
20142.69921875,"STR"
30628.900390625,"STR"
71034.1015625,"STR"
19421.900390625,"STR"
12913.599609375,"STR"
24952.099609375,"STR"
66558.703125,"STR"
27494.30078125,"STR"
17902.5,"STR"
32130.5,"STR"
31768,"STR"
19609.69921875,"STR"
16056.900390625,"STR"
19709.19921875,"STR"
26059.5,"STR"
35873.30078125,"STR"
23347.80078125,"STR"
21645.19921875,"STR"
25265,"STR"
17176.69921875,"STR"
21965.30078125,"STR"
25858.599609375,"STR"
42555.69921875,"STR"
21188.30078125,"STR"
25171.900390625,"STR"
17419.69921875,"STR"
22723.69921875,"STR"
27198.099609375,"STR"
38012.80078125,"STR"
16910.099609375,"STR"
21510.19921875,"STR"
12300.2998046875,"STR"
19157.400390625,"STR"
18885.099609375,"STR"
21423.30078125,"STR"
18166.80078125,"STR"
20156.30078125,"STR"
23703.80078125,"STR"
19730.900390625,"STR"
36383.19921875,"STR"
43687.3984375,"STR"
13742.599609375,"STR"
24633.900390625,"STR"
14654.099609375,"STR"
25507.099609375,"STR"
21006.69921875,"STR"
16465.30078125,"STR"
270610,"STR"
38599.5,"STR"
36119,"STR"
33028.19921875,"STR"
21226.400390625,"STR"
28296.69921875,"STR"
13542,"STR"
21486.30078125,"STR"
30090.80078125,"STR"
16804.19921875,"STR"
16278.5,"STR"
29831.69921875,"STR"
16865.80078125,"STR"
24308.099609375,"STR"
15788.2001953125,"STR"
20498.30078125,"STR"
26500.400390625,"STR"
30772.19921875,"STR"
12657.7001953125,"STR"
37190.5,"STR"
15014.599609375,"STR"
27242.80078125,"STR"
18589.400390625,"STR"
29329.5,"STR"
28126.599609375,"STR"
18413.099609375,"STR"
18325.80078125,"STR"
15731.099609375,"STR"
23215.19921875,"STR"
11513.2998046875,"STR"
20212.400390625,"STR"
28268.599609375,"STR"
18358.80078125,"STR"
10583.7998046875,"STR"
16228.7998046875,"STR"
28983.30078125,"STR"
20107.900390625,"STR"
21061.69921875,"STR"
26632.400390625,"STR"
35257.1015625,"STR"
30163.400390625,"STR"
14415.599609375,"STR"
30809.099609375,"STR"
16590.19921875,"STR"
23246.30078125,"STR"
24912.5,"STR"
23318.5,"STR"
14714.5,"STR"
21511.69921875,"STR"
21442.400390625,"STR"
19287.69921875,"STR"
20388,"STR"
28865.30078125,"STR"
19483.80078125,"STR"
32111.69921875,"STR"
19043.5,"STR"
8885.2001953125,"STR"
21837.80078125,"STR"
8857.599609375,"STR"
22106.69921875,"STR"
18018.30078125,"STR"
19338.400390625,"STR"
32722.69921875,"STR"
31662.69921875,"STR"
16997.5,"STR"
22044.599609375,"STR"
10692.599609375,"STR"
16465.80078125,"STR"
30416.099609375,"STR"
35386.19921875,"STR"
21986.30078125,"STR"
21855.400390625,"STR"
11109.599609375,"STR"
8970.7998046875,"STR"
23900.80078125,"STR"
21715.80078125,"STR"
8630.7998046875,"STR"
15674.900390625,"STR"
26373.19921875,"STR"
25193.900390625,"STR"
29927.099609375,"STR"
11391.400390625,"STR"
15858.099609375,"STR"
13662.599609375,"STR"
11249.2001953125,"STR"
12631.7998046875,"STR"
30250,"STR"
15585.5,"STR"
8634.5,"STR"
26727.19921875,"STR"
19520.400390625,"STR"
32013.19921875,"STR"
21219.5,"STR"
11959.7998046875,"STR"
9368.2998046875,"STR"
19150.19921875,"STR"
23456.5,"STR"
14996.2001953125,"STR"
20164.30078125,"STR"
18590.599609375,"STR"
36484.69921875,"STR"
11760.7998046875,"STR"
15075.900390625,"STR"
12096.7001953125,"STR"
10479.2001953125,"STR"
16475.5,"STR"
43011.1015625,"STR"
11735.7998046875,"STR"
17320.400390625,"STR"
38549.5,"STR"
17942.099609375,"STR"
25414.400390625,"STR"
18467.30078125,"STR"
28317.69921875,"STR"
22226.900390625,"STR"
19456.19921875,"STR"
24390.5,"STR"
23440.19921875,"STR"
20817.900390625,"STR"
16891.80078125,"STR"
15081.099609375,"STR"
36300.30078125,"STR"
21322.099609375,"STR"
24584.69921875,"STR"
22236.30078125,"STR"
15304.900390625,"STR"
18491.599609375,"STR"
19966.30078125,"STR"
19982.80078125,"STR"
16583.30078125,"STR"
225038.296875,"STR"
26085.400390625,"STR"
28105.69921875,"STR"
12584.900390625,"STR"
38893.1015625,"STR"
13692.400390625,"STR"
26749.099609375,"STR"
36990.1015625,"STR"
30103.19921875,"STR"
16320.7998046875,"STR"
41200.5,"STR"
22308.5,"STR"
9937,"STR"
15896.7001953125,"STR"
27027.400390625,"STR"
22042.19921875,"STR"
35328,"STR"
27708.80078125,"STR"
17127.80078125,"STR"
18676.69921875,"STR"
9808,"STR"
14242.2001953125,"STR"
25466.80078125,"STR"
18770.599609375,"STR"
21726.19921875,"STR"
16059.2998046875,"STR"
34495.8984375,"STR"
62808.69921875,"STR"
19824.69921875,"STR"
9489,"STR"
19675.099609375,"STR"
20958.80078125,"STR"
12464.900390625,"STR"
17098,"STR"
27323.099609375,"STR"
20397.900390625,"STR"
20251.80078125,"STR"
23634.69921875,"STR"
45653.8984375,"STR"
16438.19921875,"STR"
20924.5,"STR"
30800.19921875,"STR"
16493.900390625,"STR"
17343.30078125,"STR"
20635.5,"STR"
25782.19921875,"STR"
23571.5,"STR"
15092.099609375,"STR"
27053.599609375,"STR"
23893.69921875,"STR"
21315.599609375,"STR"
27711.5,"STR"
30629.099609375,"STR"
8123.2998046875,"STR"
28643.599609375,"STR"
26117.69921875,"STR"
23030.30078125,"STR"
9661.900390625,"STR"
35571.1015625,"STR"
16317.2998046875,"STR"
42504.80078125,"STR"
38783.30078125,"STR"
19897.30078125,"STR"
15994.400390625,"STR"
28829.19921875,"STR"
19156.400390625,"STR"
28190.599609375,"STR"
9965.400390625,"STR"
27669.099609375,"STR"
13263.099609375,"STR"
37420.69921875,"STR"
38193.30078125,"STR"
22568.5,"STR"
24094.5,"STR"
33946.5,"STR"
13098.7001953125,"STR"
26615.400390625,"STR"
18806.19921875,"STR"
24178,"STR"
15087.7998046875,"STR"
17795.30078125,"STR"
25412.69921875,"STR"
18937.099609375,"STR"
27487.80078125,"STR"
16691.599609375,"STR"
23446.19921875,"STR"
14488.2998046875,"STR"
27016.400390625,"STR"
33505.6015625,"STR"
20846.80078125,"STR"
22649.30078125,"STR"
14230.2998046875,"STR"
18602.30078125,"STR"
24112.900390625,"STR"
15468.2001953125,"STR"
17508.400390625,"STR"
75236.1015625,"STR"
13941.900390625,"STR"
37247.1015625,"STR"
13517.099609375,"STR"
24769.69921875,"STR"
19133.80078125,"STR"
14920,"STR"
34364,"STR"
20046,"STR"
20360.69921875,"STR"
22254.400390625,"STR"
26595.69921875,"STR"
18417,"STR"
24386.80078125,"STR"
17889.80078125,"STR"
34606.69921875,"STR"
21477.5,"STR"
20212.69921875,"STR"
8656.7998046875,"STR"
21724.599609375,"STR"
33494.69921875,"STR"
10453.2998046875,"STR"
24053.900390625,"STR"
11577.7001953125,"STR"
40320.19921875,"STR"
18811,"STR"
27507.099609375,"STR"
35307.30078125,"STR"
21614.400390625,"STR"
13668.5,"STR"
20764.099609375,"STR"
18580.400390625,"STR"
11014.2998046875,"STR"
16997.19921875,"STR"
24369.400390625,"STR"
28867.19921875,"STR"
13027.5,"STR"
39384.69921875,"STR"
20473.900390625,"STR"
20928.80078125,"STR"
22911.5,"STR"
19830.19921875,"STR"
33916.5,"STR"
14534.599609375,"STR"
19720.30078125,"STR"
27565.599609375,"STR"
19381.19921875,"STR"
19485.80078125,"STR"
24790.400390625,"STR"
34501.6015625,"STR"
16321.7998046875,"STR"
19000.30078125,"STR"
28626.80078125,"STR"
17775.30078125,"STR"
32166.400390625,"STR"
28373.69921875,"STR"
35258.8984375,"STR"
19639.599609375,"STR"
15754.900390625,"STR"
20940.099609375,"STR"
39556.6015625,"STR"
21488.69921875,"STR"
14896.2998046875,"STR"
18273.5,"STR"
11143.5,"STR"
11249.5,"STR"
23883.69921875,"STR"
27957.900390625,"STR"
23919.69921875,"STR"
27663.5,"STR"
16626.30078125,"STR"
17862.30078125,"STR"
33274.19921875,"STR"
9598,"STR"
